altura,latitud,longitud
1132,-89.1414753242,0.678001771968
1131,-89.1422811641,0.676319031091
1130,-89.1430869886,0.674636897
1129,-89.1438927977,0.672955369689
1128,-89.1446985915,0.671274449152
1127,-89.1455043699,0.669594135383
1126,-89.1463101331,0.667914428376
1125,-89.1471158811,0.666235328125
1124,-89.1479216138,0.664556834624
1123,-89.1487273313,0.662878947867
1122,-89.1495330336,0.661201667848
1121,-89.1503387208,0.659524994561
1120,-89.1511443928,0.657848928
1119,-89.1519500498,0.656173468159
1118,-89.1527556917,0.654498615032
1117,-89.1535613186,0.652824368613
1116,-89.1543669304,0.651150728896
1115,-89.1551725273,0.649477695875
1114,-89.1559781092,0.647805269544
1113,-89.1567836762,0.646133449897
1112,-89.1575892282,0.644462236928
1111,-89.1583947654,0.642791630631
1110,-89.1592002878,0.641121631
1109,-89.1600057953,0.639452238029
1108,-89.160811288,0.637783451712
1107,-89.161616766,0.636115272043
1106,-89.1624222292,0.634447699016
1105,-89.1632276776,0.632780732625
1104,-89.1640331114,0.631114372864
1103,-89.1648385305,0.629448619727
1102,-89.165643935,0.627783473208
1101,-89.1664493249,0.626118933301
1100,-89.1672547002,0.624455
1099,-89.1680600609,0.622791673299
1098,-89.1688654071,0.621128953192
1097,-89.1696707388,0.619466839673
1096,-89.170476056,0.617805332736
1095,-89.1712813587,0.616144432375
1094,-89.1720866471,0.614484138584
1093,-89.172891921,0.612824451357
1092,-89.1736971805,0.611165370688
1091,-89.1745024257,0.609506896571
1090,-89.1753076566,0.607849029
1089,-89.1761128731,0.606191767969
1088,-89.1769180754,0.604535113472
1087,-89.1777232635,0.602879065503
1086,-89.1785284373,0.601223624056
1085,-89.179333597,0.599568789125
1084,-89.1801387425,0.597914560704
1083,-89.1809438738,0.596260938787
1082,-89.181748991,0.594607923368
1081,-89.1825540941,0.592955514441
1080,-89.1833591832,0.591303712
1079,-89.1841642583,0.589652516039
1078,-89.1849693193,0.588001926552
1077,-89.1857743663,0.586351943533
1076,-89.1865793994,0.584702566976
1075,-89.1873844185,0.583053796875
1074,-89.1881894238,0.581405633224
1073,-89.1889944151,0.579758076017
1072,-89.1897993926,0.578111125248
1071,-89.1906043563,0.576464780911
1070,-89.1914093062,0.574819043
1069,-89.1922142423,0.573173911509
1068,-89.1930191646,0.571529386432
1067,-89.1938240732,0.569885467763
1066,-89.1946289681,0.568242155496
1065,-89.1954338493,0.566599449625
1064,-89.1962387169,0.564957350144
1063,-89.1970435709,0.563315857047
1062,-89.1978484112,0.561674970328
1061,-89.198653238,0.560034689981
1060,-89.1994580512,0.558395016
1059,-89.2002628509,0.556755948379
1058,-89.2010676371,0.555117487112
1057,-89.2018724099,0.553479632193
1056,-89.2026771692,0.551842383616
1055,-89.203481915,0.550205741375
1054,-89.2042866475,0.548569705464
1053,-89.2050913666,0.546934275877
1052,-89.2058960723,0.545299452608
1051,-89.2067007648,0.543665235651
1050,-89.2075054439,0.542031625
1049,-89.2083101098,0.540398620649
1048,-89.2091147624,0.538766222592
1047,-89.2099194018,0.537134430823
1046,-89.210724028,0.535503245336
1045,-89.2115286411,0.533872666125
1044,-89.212333241,0.532242693184
1043,-89.2131378277,0.530613326507
1042,-89.2139424014,0.528984566088
1041,-89.214746962,0.527356411921
1040,-89.2155515096,0.525728864
1039,-89.2163560442,0.524101922319
1038,-89.2171605657,0.522475586872
1037,-89.2179650743,0.520849857653
1036,-89.2187695699,0.519224734656
1035,-89.2195740527,0.517600217875
1034,-89.2203785225,0.515976307304
1033,-89.2211829794,0.514353002937
1032,-89.2219874236,0.512730304768
1031,-89.2227918549,0.511108212791
1030,-89.2235962734,0.509486727
1029,-89.2244006791,0.507865847389
1028,-89.2252050721,0.506245573952
1027,-89.2260094523,0.504625906683
1026,-89.2268138199,0.503006845576
1025,-89.2276181748,0.501388390625
1024,-89.228422517,0.499770541824
1023,-89.2292268466,0.498153299167
1022,-89.2300311637,0.496536662648
1021,-89.2308354681,0.494920632261
1020,-89.23163976,0.493305208
1019,-89.2324440394,0.491690389859
1018,-89.2332483062,0.490076177832
1017,-89.2340525606,0.488462571913
1016,-89.2348568026,0.486849572096
1015,-89.2356610321,0.485237178375
1014,-89.2364652492,0.483625390744
1013,-89.237269454,0.482014209197
1012,-89.2380736463,0.480403633728
1011,-89.2388778264,0.478793664331
1010,-89.2396819941,0.477184301
1009,-89.2404861496,0.475575543729
1008,-89.2412902928,0.473967392512
1007,-89.2420944238,0.472359847343
1006,-89.2428985426,0.470752908216
1005,-89.2437026492,0.469146575125
1004,-89.2445067436,0.467540848064
1003,-89.2453108259,0.465935727027
1002,-89.246114896,0.464331212008
1001,-89.2469189541,0.462727303001
1000,-89.2477230002,0.461124
999,-89.2485270341,0.459521302999
998,-89.2493310561,0.457919211992
997,-89.2501350661,0.456317726973
996,-89.2509390641,0.454716847936
995,-89.2517430502,0.453116574875
994,-89.2525470243,0.451516907784
993,-89.2533509865,0.449917846657
992,-89.2541549369,0.448319391488
991,-89.2549588754,0.446721542271
990,-89.2557628021,0.445124299
989,-89.256566717,0.443527661669
988,-89.2573706202,0.441931630272
987,-89.2581745115,0.440336204803
986,-89.2589783912,0.438741385256
985,-89.2597822591,0.437147171625
984,-89.2605861153,0.435553563904
983,-89.2613899599,0.433960562087
982,-89.2621937929,0.432368166168
981,-89.2629976142,0.430776376141
980,-89.263801424,0.429185192
979,-89.2646052222,0.427594613739
978,-89.2654090088,0.426004641352
977,-89.266212784,0.424415274833
976,-89.2670165476,0.422826514176
975,-89.2678202998,0.421238359375
974,-89.2686240405,0.419650810424
973,-89.2694277698,0.418063867317
972,-89.2702314877,0.416477530048
971,-89.2710351942,0.414891798611
970,-89.2718388893,0.413306673
969,-89.2726425732,0.411722153209
968,-89.2734462457,0.410138239232
967,-89.2742499069,0.408554931063
966,-89.2750535569,0.406972228696
965,-89.2758571956,0.405390132125
964,-89.2766608232,0.403808641344
963,-89.2774644395,0.402227756347
962,-89.2782680447,0.400647477128
961,-89.2790716387,0.399067803681
960,-89.2798752216,0.397488736
959,-89.2806787934,0.395910274079
958,-89.2814823541,0.394332417912
957,-89.2822859038,0.392755167493
956,-89.2830894424,0.391178522816
955,-89.28389297,0.389602483875
954,-89.2846964867,0.388027050664
953,-89.2854999924,0.386452223177
952,-89.2863034871,0.384878001408
951,-89.287106971,0.383304385351
950,-89.2879104439,0.381731375
949,-89.288713906,0.380158970349
948,-89.2895173572,0.378587171392
947,-89.2903207976,0.377015978123
946,-89.2911242272,0.375445390536
945,-89.291927646,0.373875408625
944,-89.292731054,0.372306032384
943,-89.2935344514,0.370737261807
942,-89.294337838,0.369169096888
941,-89.2951412139,0.367601537621
940,-89.2959445792,0.366034584
939,-89.2967479338,0.364468236019
938,-89.2975512778,0.362902493672
937,-89.2983546112,0.361337356953
936,-89.299157934,0.359772825856
935,-89.2999612463,0.358208900375
934,-89.300764548,0.356645580504
933,-89.3015678393,0.355082866237
932,-89.30237112,0.353520757568
931,-89.3031743903,0.351959254491
930,-89.3039776501,0.350398357
929,-89.3047808995,0.348838065089
928,-89.3055841386,0.347278378752
927,-89.3063873672,0.345719297983
926,-89.3071905855,0.344160822776
925,-89.3079937935,0.342602953125
924,-89.3087969912,0.341045689024
923,-89.3096001785,0.339489030467
922,-89.3104033556,0.337932977448
921,-89.3112065225,0.336377529961
920,-89.3120096792,0.334822688
919,-89.3128128256,0.333268451559
918,-89.3136159619,0.331714820632
917,-89.314419088,0.330161795213
916,-89.315222204,0.328609375296
915,-89.3160253099,0.327057560875
914,-89.3168284057,0.325506351944
913,-89.3176314915,0.323955748497
912,-89.3184345672,0.322405750528
911,-89.3192376328,0.320856358031
910,-89.3200406885,0.319307571
909,-89.3208437342,0.317759389429
908,-89.32164677,0.316211813312
907,-89.3224497958,0.314664842643
906,-89.3232528117,0.313118477416
905,-89.3240558177,0.311572717625
904,-89.3248588138,0.310027563264
903,-89.3256618001,0.308483014327
902,-89.3264647766,0.306939070808
901,-89.3272677432,0.305395732701
900,-89.3280707001,0.303853
899,-89.3288736472,0.302310872699
898,-89.3296765846,0.300769350792
897,-89.3304795123,0.299228434273
896,-89.3312824303,0.297688123136
895,-89.3320853386,0.296148417375
894,-89.3328882372,0.294609316984
893,-89.3336911262,0.293070821957
892,-89.3344940056,0.291532932288
891,-89.3352968755,0.289995647971
890,-89.3360997357,0.288458969
889,-89.3369025864,0.286922895369
888,-89.3377054276,0.285387427072
887,-89.3385082593,0.283852564103
886,-89.3393110815,0.282318306456
885,-89.3401138942,0.280784654125
884,-89.3409166975,0.279251607104
883,-89.3417194914,0.277719165387
882,-89.3425222759,0.276187328968
881,-89.343325051,0.274656097841
880,-89.3441278168,0.273125472
879,-89.3449305732,0.271595451439
878,-89.3457333203,0.270066036152
877,-89.3465360581,0.268537226133
876,-89.3473387867,0.267009021376
875,-89.348141506,0.265481421875
874,-89.3489442161,0.263954427624
873,-89.3497469169,0.262428038617
872,-89.3505496086,0.260902254848
871,-89.3513522911,0.259377076311
870,-89.3521549645,0.257852503
869,-89.3529576288,0.256328534909
868,-89.3537602839,0.254805172032
867,-89.35456293,0.253282414363
866,-89.355365567,0.251760261896
865,-89.356168195,0.250238714625
864,-89.3569708139,0.248717772544
863,-89.3577734239,0.247197435647
862,-89.3585760249,0.245677703928
861,-89.3593786169,0.244158577381
860,-89.3601812,0.242640056
859,-89.3609837741,0.241122139779
858,-89.3617863394,0.239604828712
857,-89.3625888958,0.238088122793
856,-89.3633914433,0.236572022016
855,-89.3641939821,0.235056526375
854,-89.364996512,0.233541635864
853,-89.3657990331,0.232027350477
852,-89.3666015454,0.230513670208
851,-89.367404049,0.229000595051
850,-89.3682065439,0.227488125
849,-89.36900903,0.225976260049
848,-89.3698115075,0.224465000192
847,-89.3706139763,0.222954345423
846,-89.3714164364,0.221444295736
845,-89.3722188879,0.219934851125
844,-89.3730213308,0.218426011584
843,-89.3738237651,0.216917777107
842,-89.3746261909,0.215410147688
841,-89.3754286081,0.213903123321
840,-89.3762310168,0.212396704
839,-89.3770334169,0.210890889719
838,-89.3778358086,0.209385680472
837,-89.3786381918,0.207881076253
836,-89.3794405666,0.206377077056
835,-89.3802429329,0.204873682875
834,-89.3810452908,0.203370893704
833,-89.3818476404,0.201868709537
832,-89.3826499816,0.200367130368
831,-89.3834523144,0.198866156191
830,-89.3842546389,0.197365787
829,-89.3850569551,0.195866022789
828,-89.385859263,0.194366863552
827,-89.3866615627,0.192868309283
826,-89.387463854,0.191370359976
825,-89.3882661372,0.189873015625
824,-89.3890684122,0.188376276224
823,-89.389870679,0.186880141767
822,-89.3906729376,0.185384612248
821,-89.391475188,0.183889687661
820,-89.3922774303,0.182395368
819,-89.3930796646,0.180901653259
818,-89.3938818907,0.179408543432
817,-89.3946841088,0.177916038513
816,-89.3954863188,0.176424138496
815,-89.3962885208,0.174932843375
814,-89.3970907147,0.173442153144
813,-89.3978929007,0.171952067797
812,-89.3986950787,0.170462587328
811,-89.3994972488,0.168973711731
810,-89.4002994109,0.167485441
809,-89.4011015651,0.165997775129
808,-89.4019037114,0.164510714112
807,-89.4027058499,0.163024257943
806,-89.4035079805,0.161538406616
805,-89.4043101032,0.160053160125
804,-89.4051122181,0.158568518464
803,-89.4059143253,0.157084481627
802,-89.4067164246,0.155601049608
801,-89.4075185162,0.154118222401
800,-89.4083206001,0.152636
799,-89.4091226762,0.151154382399
798,-89.4099247447,0.149673369592
797,-89.4107268054,0.148192961573
796,-89.4115288585,0.146713158336
795,-89.412330904,0.145233959875
794,-89.4131329418,0.143755366184
793,-89.4139349721,0.142277377257
792,-89.4147369947,0.140799993088
791,-89.4155390098,0.139323213671
790,-89.4163410173,0.137847039
789,-89.4171430173,0.136371469069
788,-89.4179450098,0.134896503872
787,-89.4187469948,0.133422143403
786,-89.4195489723,0.131948387656
785,-89.4203509423,0.130475236625
784,-89.421152905,0.129002690304
783,-89.4219548602,0.127530748687
782,-89.422756808,0.126059411768
781,-89.4235587485,0.124588679541
780,-89.4243606815,0.123118552
779,-89.4251626073,0.121649029139
778,-89.4259645257,0.120180110952
777,-89.4267664368,0.118711797433
776,-89.4275683406,0.117244088576
775,-89.4283702372,0.115776984375
774,-89.4291721265,0.114310484824
773,-89.4299740086,0.112844589917
772,-89.4307758835,0.111379299648
771,-89.4315777512,0.109914614011
770,-89.4323796117,0.108450533
769,-89.433181465,0.106987056609
768,-89.4339833113,0.105524184832
767,-89.4347851504,0.104061917663
766,-89.4355869824,0.102600255096
765,-89.4363888073,0.101139197125
764,-89.4371906252,0.099678743744
763,-89.437992436,0.098218894947
762,-89.4387942398,0.096759650728
761,-89.4395960365,0.095301011081
760,-89.4403978263,0.093842976
759,-89.4411996092,0.092385545479
758,-89.442001385,0.090928719512
757,-89.442803154,0.089472498093
756,-89.443604916,0.088016881216
755,-89.4444066711,0.086561868875
754,-89.4452084193,0.085107461064
753,-89.4460101607,0.083653657777
752,-89.4468118952,0.082200459008
751,-89.4476136229,0.080747864751
750,-89.4484153438,0.079295875
749,-89.4492170579,0.077844489749
748,-89.4500187653,0.076393708992
747,-89.4508204659,0.074943532723
746,-89.4516221597,0.073493960936
745,-89.4524238468,0.072044993625
744,-89.4532255273,0.070596630784
743,-89.454027201,0.069148872407
742,-89.4548288681,0.067701718488
741,-89.4556305285,0.066255169021
740,-89.4564321823,0.064809224
739,-89.4572338295,0.063363883419
738,-89.4580354701,0.061919147272
737,-89.4588371041,0.060475015553
736,-89.4596387316,0.059031488256
735,-89.4604403525,0.057588565375
734,-89.4612419669,0.056146246904
733,-89.4620435748,0.054704532837
732,-89.4628451762,0.053263423168
731,-89.4636467712,0.051822917891
730,-89.4644483597,0.050383017
729,-89.4652499417,0.048943720489
728,-89.4660515174,0.047505028352
727,-89.4668530866,0.046066940583
726,-89.4676546495,0.044629457176
725,-89.4684562059,0.043192578125
724,-89.4692577561,0.041756303424
723,-89.4700592999,0.040320633067
722,-89.4708608374,0.038885567048
721,-89.4716623686,0.037451105361
720,-89.4724638935,0.036017248
719,-89.4732654122,0.034583994959
718,-89.4740669246,0.033151346232
717,-89.4748684308,0.031719301813
716,-89.4756699308,0.030287861696
715,-89.4764714246,0.028857025875
714,-89.4772729122,0.027426794344
713,-89.4780743937,0.025997167097
712,-89.478875869,0.024568144128
711,-89.4796773382,0.023139725431
710,-89.4804788013,0.021711911
709,-89.4812802583,0.020284700829
708,-89.4820817092,0.018858094912
707,-89.4828831541,0.017432093243
706,-89.4836845929,0.016006695816
705,-89.4844860257,0.014581902625
704,-89.4852874525,0.013157713664
703,-89.4860888734,0.011734128927
702,-89.4868902882,0.010311148408
701,-89.4876916971,0.00888877210101
700,-89.4884931001,0.00746700000001
699,-89.4892944971,0.00604583209901
698,-89.4900958883,0.00462526839201
697,-89.4908972735,0.00320530887301
696,-89.4916986529,0.00178595353601
695,-89.4925000264,0.000367202375008
694,-89.4933013941,-0.00105094461599
693,-89.494102756,-0.00246848744299
692,-89.4949041121,-0.00388542611199
691,-89.4957054624,-0.00530176062899
690,-89.4965068069,-0.00671749099999
689,-89.4973081456,-0.00813261723099
688,-89.4981094787,-0.00954713932799
687,-89.498910806,-0.010961057297
686,-89.4997121276,-0.012374371144
685,-89.5005134435,-0.013787080875
684,-89.5013147537,-0.015199186496
683,-89.5021160583,-0.016610688013
682,-89.5029173573,-0.018021585432
681,-89.5037186506,-0.019431878759
680,-89.5045199383,-0.020841568
679,-89.5053212205,-0.022250653161
678,-89.506122497,-0.023659134248
677,-89.506923768,-0.025067011267
676,-89.5077250335,-0.026474284224
675,-89.5085262934,-0.027880953125
674,-89.5093275479,-0.029287017976
673,-89.5101287968,-0.030692478783
672,-89.5109300403,-0.032097335552
671,-89.5117312783,-0.033501588289
670,-89.5125325109,-0.034905237
669,-89.513333738,-0.036308281691
668,-89.5141349597,-0.037710722368
667,-89.5149361761,-0.039112559037
666,-89.515737387,-0.040513791704
665,-89.5165385926,-0.041914420375
664,-89.5173397929,-0.043314445056
663,-89.5181409878,-0.044713865753
662,-89.5189421774,-0.046112682472
661,-89.5197433617,-0.047510895219
660,-89.5205445407,-0.048908504
659,-89.5213457145,-0.050305508821
658,-89.522146883,-0.051701909688
657,-89.5229480462,-0.053097706607
656,-89.5237492043,-0.054492899584
655,-89.5245503571,-0.055887488625
654,-89.5253515048,-0.057281473736
653,-89.5261526473,-0.058674854923
652,-89.5269537846,-0.060067632192
651,-89.5277549168,-0.061459805549
650,-89.5285560438,-0.062851375
649,-89.5293571658,-0.064242340551
648,-89.5301582826,-0.065632702208
647,-89.5309593944,-0.067022459977
646,-89.5317605011,-0.068411613864
645,-89.5325616028,-0.069800163875
644,-89.5333626994,-0.071188110016
643,-89.534163791,-0.072575452293
642,-89.5349648776,-0.073962190712
641,-89.5357659593,-0.075348325279
640,-89.5365670359,-0.076733856
639,-89.5373681076,-0.078118782881
638,-89.5381691744,-0.079503105928
637,-89.5389702362,-0.080886825147
636,-89.5397712931,-0.082269940544
635,-89.5405723452,-0.083652452125
634,-89.5413733923,-0.085034359896
633,-89.5421744346,-0.086415663863
632,-89.5429754721,-0.087796364032
631,-89.5437765047,-0.089176460409
630,-89.5445775325,-0.090555953
629,-89.5453785554,-0.091934841811
